PLZ,quantity,name,color,price,total
60311,2,Deleniti,red,107.21,214.42
60311,3,Fuga,pink,62.21,186.62
60311,1,Deleniti,red,107.21,107.21
60311,2,Deleniti,red,107.21,214.42
60311,4,Explicabo,pink,813.4,3253.61
01983,3,Explicabo,pink,813.4,2440.21
01983,3,Explicabo,pink,813.4,2440.21
01983,4,Expedita,blue,594.27,2377.07
01983,3,Explicabo,pink,813.4,2440.21
01983,4,Expedita,blue,594.27,2377.07
01983,2,Explicabo,pink,813.4,1626.8
01983,3,Explicabo,pink,813.4,2440.21
01983,4,Expedita,blue,594.27,2377.07
01983,2,Explicabo,pink,813.4,1626.8
01983,2,Fuga,pink,62.21,124.42
01983,3,Explicabo,pink,813.4,2440.21
01983,4,Expedita,blue,594.27,2377.07
01983,2,Explicabo,pink,813.4,1626.8
01983,2,Fuga,pink,62.21,124.42
01983,1,Expedita,red,614.76,614.76
56377,3,Expedita,blue,594.27,1782.8
17390,2,Fuga,black,34.56,69.12
17390,2,Fuga,black,34.56,69.12
17390,3,Explicabo,pink,813.4,2440.21
86899,2,Fuga,black,34.56,69.12
86899,2,Fuga,black,34.56,69.12
86899,4,Fuga,red,41.47,165.89
86899,2,Fuga,black,34.56,69.12
86899,4,Fuga,red,41.47,165.89
86899,4,Fuga,blue,40.09,160.36
86899,2,Fuga,black,34.56,69.12
86899,4,Fuga,red,41.47,165.89
86899,4,Fuga,blue,40.09,160.36
86899,3,Deleniti,blue,103.63,310.9
37355,4,Explicabo,blue,524.19,2096.77
37355,4,Explicabo,blue,524.19,2096.77
37355,2,Explicabo,red,542.27,1084.54
38322,2,Deleniti,green,98.27,196.55
38322,2,Deleniti,green,98.27,196.55
38322,2,Fuga,pink,62.21,124.42
38322,2,Deleniti,green,98.27,196.55
38322,2,Fuga,pink,62.21,124.42
38322,1,Explicabo,black,451.89,451.89
38322,2,Deleniti,green,98.27,196.55
38322,2,Fuga,pink,62.21,124.42
38322,1,Explicabo,black,451.89,451.89
38322,4,Explicabo,green,497.08,1988.32
48485,1,Expedita,red,614.76,614.76
48485,1,Expedita,red,614.76,614.76
48485,4,Expedita,blue,594.27,2377.07
48485,1,Expedita,red,614.76,614.76
48485,4,Expedita,blue,594.27,2377.07
48485,4,Fuga,green,38.02,152.06
48485,1,Expedita,red,614.76,614.76
48485,4,Expedita,blue,594.27,2377.07
48485,4,Fuga,green,38.02,152.06
48485,3,Fuga,pink,62.21,186.62
48485,1,Expedita,red,614.76,614.76
48485,4,Expedita,blue,594.27,2377.07
48485,4,Fuga,green,38.02,152.06
48485,3,Fuga,pink,62.21,186.62
48485,3,Explicabo,red,542.27,1626.8
63450,3,Deleniti,red,107.21,321.62
63450,3,Deleniti,red,107.21,321.62
63450,1,Explicabo,blue,524.19,524.19
63450,3,Deleniti,red,107.21,321.62
63450,1,Explicabo,blue,524.19,524.19
63450,3,Expedita,green,563.53,1690.59
63450,3,Deleniti,red,107.21,321.62
63450,1,Explicabo,blue,524.19,524.19
63450,3,Expedita,green,563.53,1690.59
63450,4,Explicabo,green,497.08,1988.32
63450,3,Deleniti,red,107.21,321.62
63450,1,Explicabo,blue,524.19,524.19
63450,3,Expedita,green,563.53,1690.59
63450,4,Explicabo,green,497.08,1988.32
63450,1,Deleniti,blue,103.63,103.63
32369,1,Explicabo,black,451.89,451.89
32369,1,Explicabo,black,451.89,451.89
32369,4,Explicabo,blue,524.19,2096.77
10711,4,Explicabo,green,497.08,1988.32
10711,4,Explicabo,green,497.08,1988.32
10711,3,Fuga,blue,40.09,120.27
15898,1,Deleniti,red,107.21,107.21
15898,1,Deleniti,red,107.21,107.21
15898,1,Fuga,black,34.56,34.56
15898,1,Deleniti,red,107.21,107.21
15898,1,Fuga,black,34.56,34.56
15898,1,Expedita,red,614.76,614.76
15898,1,Deleniti,red,107.21,107.21
15898,1,Fuga,black,34.56,34.56
15898,1,Expedita,red,614.76,614.76
15898,1,Explicabo,red,542.27,542.27
24635,2,Expedita,pink,922.14,1844.28
24635,2,Expedita,pink,922.14,1844.28
24635,1,Expedita,blue,594.27,594.27
24635,2,Expedita,pink,922.14,1844.28
24635,1,Expedita,blue,594.27,594.27
24635,3,Expedita,red,614.76,1844.28
47623,3,Fuga,green,38.02,114.05
01993,4,Fuga,blue,40.09,160.36
01993,4,Fuga,blue,40.09,160.36
01993,2,Explicabo,red,542.27,1084.54
66538,4,Explicabo,pink,813.4,3253.61
66538,4,Explicabo,pink,813.4,3253.61
66538,2,Deleniti,green,98.27,196.55
66538,4,Explicabo,pink,813.4,3253.61
66538,2,Deleniti,green,98.27,196.55
66538,1,Deleniti,pink,160.81,160.81
12619,3,Expedita,red,614.76,1844.28
12619,3,Expedita,red,614.76,1844.28
12619,2,Deleniti,black,89.34,178.68
12526,4,Deleniti,blue,103.63,414.54
12526,4,Deleniti,blue,103.63,414.54
12526,1,Deleniti,pink,160.81,160.81
23569,3,Expedita,pink,922.14,2766.42
23569,3,Expedita,pink,922.14,2766.42
23569,1,Deleniti,blue,103.63,103.63
23569,3,Expedita,pink,922.14,2766.42
23569,1,Deleniti,blue,103.63,103.63
23569,4,Expedita,black,512.3,2049.2
23569,3,Expedita,pink,922.14,2766.42
23569,1,Deleniti,blue,103.63,103.63
23569,4,Expedita,black,512.3,2049.2
23569,4,Fuga,black,34.56,138.24
09212,1,Fuga,blue,40.09,40.09
02794,2,Deleniti,green,98.27,196.55
02794,2,Deleniti,green,98.27,196.55
02794,4,Explicabo,pink,813.4,3253.61
02794,2,Deleniti,green,98.27,196.55
02794,4,Explicabo,pink,813.4,3253.61
02794,3,Fuga,pink,62.21,186.62
02794,2,Deleniti,green,98.27,196.55
02794,4,Explicabo,pink,813.4,3253.61
02794,3,Fuga,pink,62.21,186.62
02794,1,Deleniti,red,107.21,107.21
02794,2,Deleniti,green,98.27,196.55
02794,4,Explicabo,pink,813.4,3253.61
02794,3,Fuga,pink,62.21,186.62
02794,1,Deleniti,red,107.21,107.21
02794,4,Expedita,pink,922.14,3688.56
35745,3,Explicabo,pink,813.4,2440.21
35745,3,Explicabo,pink,813.4,2440.21
35745,2,Fuga,blue,40.09,80.18
35745,3,Explicabo,pink,813.4,2440.21
35745,2,Fuga,blue,40.09,80.18
35745,3,Expedita,pink,922.14,2766.42
35745,3,Explicabo,pink,813.4,2440.21
35745,2,Fuga,blue,40.09,80.18
35745,3,Expedita,pink,922.14,2766.42
35745,4,Deleniti,pink,160.81,643.25
35745,3,Explicabo,pink,813.4,2440.21
35745,2,Fuga,blue,40.09,80.18
35745,3,Expedita,pink,922.14,2766.42
35745,4,Deleniti,pink,160.81,643.25
35745,3,Explicabo,green,497.08,1491.24
64395,4,Explicabo,red,542.27,2169.07
64395,4,Explicabo,red,542.27,2169.07
64395,1,Explicabo,blue,524.19,524.19
04889,1,Fuga,black,34.56,34.56
92367,2,Fuga,red,41.47,82.94
92367,2,Fuga,red,41.47,82.94
92367,3,Deleniti,red,107.21,321.62
50668,1,Fuga,blue,40.09,40.09
34253,1,Fuga,red,41.47,41.47
34253,1,Fuga,red,41.47,41.47
34253,3,Fuga,green,38.02,114.05
34253,1,Fuga,red,41.47,41.47
34253,3,Fuga,green,38.02,114.05
34253,1,Explicabo,black,451.89,451.89
21107,4,Deleniti,green,98.27,393.1
90522,1,Deleniti,pink,160.81,160.81
90522,1,Deleniti,pink,160.81,160.81
90522,1,Expedita,green,563.53,563.53
90522,1,Deleniti,pink,160.81,160.81
90522,1,Expedita,green,563.53,563.53
90522,1,Explicabo,green,497.08,497.08
90522,1,Deleniti,pink,160.81,160.81
90522,1,Expedita,green,563.53,563.53
90522,1,Explicabo,green,497.08,497.08
90522,2,Expedita,black,512.3,1024.6
35649,1,Deleniti,red,107.21,107.21
10249,4,Expedita,red,614.76,2459.04
58642,3,Deleniti,blue,103.63,310.9
66740,4,Explicabo,black,451.89,1807.56
66953,2,Expedita,red,614.76,1229.52
66953,2,Expedita,red,614.76,1229.52
66953,4,Deleniti,green,98.27,393.1
66953,2,Expedita,red,614.76,1229.52
66953,4,Deleniti,green,98.27,393.1
66953,2,Expedita,black,512.3,1024.6
66953,2,Expedita,red,614.76,1229.52
66953,4,Deleniti,green,98.27,393.1
66953,2,Expedita,black,512.3,1024.6
66953,2,Fuga,red,41.47,82.94
06578,2,Fuga,black,34.56,69.12
06578,2,Fuga,black,34.56,69.12
06578,2,Explicabo,red,542.27,1084.54
06578,2,Fuga,black,34.56,69.12
06578,2,Explicabo,red,542.27,1084.54
06578,3,Expedita,pink,922.14,2766.42
06578,2,Fuga,black,34.56,69.12
06578,2,Explicabo,red,542.27,1084.54
06578,3,Expedita,pink,922.14,2766.42
06578,1,Fuga,black,34.56,34.56
04928,1,Expedita,pink,922.14,922.14
04928,1,Expedita,pink,922.14,922.14
04928,3,Fuga,black,34.56,103.68
56249,4,Explicabo,red,542.27,2169.07
56249,4,Explicabo,red,542.27,2169.07
56249,1,Fuga,green,38.02,38.02
56249,4,Explicabo,red,542.27,2169.07
56249,1,Fuga,green,38.02,38.02
56249,4,Fuga,pink,62.21,248.83
56249,4,Explicabo,red,542.27,2169.07
56249,1,Fuga,green,38.02,38.02
56249,4,Fuga,pink,62.21,248.83
56249,2,Explicabo,black,451.89,903.78
14929,2,Deleniti,black,89.34,178.68
10969,3,Deleniti,red,107.21,321.62
10969,3,Deleniti,red,107.21,321.62
10969,3,Expedita,pink,922.14,2766.42
10969,3,Deleniti,red,107.21,321.62
10969,3,Expedita,pink,922.14,2766.42
10969,4,Explicabo,blue,524.19,2096.77
10969,3,Deleniti,red,107.21,321.62
10969,3,Expedita,pink,922.14,2766.42
10969,4,Explicabo,blue,524.19,2096.77
10969,3,Expedita,blue,594.27,1782.8
10969,3,Deleniti,red,107.21,321.62
10969,3,Expedita,pink,922.14,2766.42
10969,4,Explicabo,blue,524.19,2096.77
10969,3,Expedita,blue,594.27,1782.8
10969,3,Explicabo,green,497.08,1491.24
25724,4,Explicabo,green,497.08,1988.32
25724,4,Explicabo,green,497.08,1988.32
25724,3,Explicabo,green,497.08,1491.24
25724,4,Explicabo,green,497.08,1988.32
25724,3,Explicabo,green,497.08,1491.24
25724,2,Deleniti,black,89.34,178.68
25724,4,Explicabo,green,497.08,1988.32
25724,3,Explicabo,green,497.08,1491.24
25724,2,Deleniti,black,89.34,178.68
25724,3,Fuga,black,34.56,103.68
25724,4,Explicabo,green,497.08,1988.32
25724,3,Explicabo,green,497.08,1491.24
25724,2,Deleniti,black,89.34,178.68
25724,3,Fuga,black,34.56,103.68
25724,1,Expedita,green,563.53,563.53
28277,4,Explicabo,green,497.08,1988.32
28277,4,Explicabo,green,497.08,1988.32
28277,2,Expedita,black,512.3,1024.6
28277,4,Explicabo,green,497.08,1988.32
28277,2,Expedita,black,512.3,1024.6
28277,2,Deleniti,blue,103.63,207.27
13507,4,Deleniti,blue,103.63,414.54
13507,4,Deleniti,blue,103.63,414.54
13507,2,Deleniti,pink,160.81,321.62
12679,2,Explicabo,black,451.89,903.78
12679,2,Explicabo,black,451.89,903.78
12679,3,Expedita,black,512.3,1536.9
12679,2,Explicabo,black,451.89,903.78
12679,3,Expedita,black,512.3,1536.9
12679,4,Explicabo,green,497.08,1988.32
12679,2,Explicabo,black,451.89,903.78
12679,3,Expedita,black,512.3,1536.9
12679,4,Explicabo,green,497.08,1988.32
12679,4,Expedita,black,512.3,2049.2
12679,2,Explicabo,black,451.89,903.78
12679,3,Expedita,black,512.3,1536.9
12679,4,Explicabo,green,497.08,1988.32
12679,4,Expedita,black,512.3,2049.2
12679,1,Fuga,green,38.02,38.02
65185,3,Expedita,pink,922.14,2766.42
65185,3,Expedita,pink,922.14,2766.42
65185,1,Deleniti,blue,103.63,103.63
65185,3,Expedita,pink,922.14,2766.42
65185,1,Deleniti,blue,103.63,103.63
65185,3,Deleniti,blue,103.63,310.9
65185,3,Expedita,pink,922.14,2766.42
65185,1,Deleniti,blue,103.63,103.63
65185,3,Deleniti,blue,103.63,310.9
65185,3,Fuga,green,38.02,114.05
12053,3,Deleniti,green,98.27,294.82
38875,2,Deleniti,black,89.34,178.68
38875,2,Deleniti,black,89.34,178.68
38875,2,Deleniti,red,107.21,214.42
38875,2,Deleniti,black,89.34,178.68
38875,2,Deleniti,red,107.21,214.42
38875,4,Deleniti,red,107.21,428.83
38875,2,Deleniti,black,89.34,178.68
38875,2,Deleniti,red,107.21,214.42
38875,4,Deleniti,red,107.21,428.83
38875,3,Expedita,red,614.76,1844.28
13591,1,Fuga,black,34.56,34.56
13591,1,Fuga,black,34.56,34.56
13591,4,Expedita,pink,922.14,3688.56
47809,2,Deleniti,red,107.21,214.42
33659,3,Expedita,red,614.76,1844.28
33659,3,Expedita,red,614.76,1844.28
33659,2,Explicabo,black,451.89,903.78
33659,3,Expedita,red,614.76,1844.28
33659,2,Explicabo,black,451.89,903.78
33659,4,Fuga,red,41.47,165.89
33659,3,Expedita,red,614.76,1844.28
33659,2,Explicabo,black,451.89,903.78
33659,4,Fuga,red,41.47,165.89
33659,2,Deleniti,black,89.34,178.68
01109,2,Fuga,blue,40.09,80.18
32683,4,Fuga,pink,62.21,248.83
66882,4,Expedita,pink,922.14,3688.56
66882,4,Expedita,pink,922.14,3688.56
66882,1,Deleniti,green,98.27,98.27
66882,4,Expedita,pink,922.14,3688.56
66882,1,Deleniti,green,98.27,98.27
66882,2,Fuga,green,38.02,76.03
66882,4,Expedita,pink,922.14,3688.56
66882,1,Deleniti,green,98.27,98.27
66882,2,Fuga,green,38.02,76.03
66882,1,Expedita,green,563.53,563.53
66882,4,Expedita,pink,922.14,3688.56
66882,1,Deleniti,green,98.27,98.27
66882,2,Fuga,green,38.02,76.03
66882,1,Expedita,green,563.53,563.53
66882,4,Expedita,pink,922.14,3688.56
86571,3,Explicabo,pink,813.4,2440.21
13407,3,Expedita,red,614.76,1844.28
13407,3,Expedita,red,614.76,1844.28
13407,1,Fuga,green,38.02,38.02
19053,3,Expedita,blue,594.27,1782.8
19053,3,Expedita,blue,594.27,1782.8
19053,3,Deleniti,blue,103.63,310.9
19053,3,Expedita,blue,594.27,1782.8
19053,3,Deleniti,blue,103.63,310.9
19053,2,Expedita,red,614.76,1229.52
19053,3,Expedita,blue,594.27,1782.8
19053,3,Deleniti,blue,103.63,310.9
19053,2,Expedita,red,614.76,1229.52
19053,2,Expedita,red,614.76,1229.52
19053,3,Expedita,blue,594.27,1782.8
19053,3,Deleniti,blue,103.63,310.9
19053,2,Expedita,red,614.76,1229.52
19053,2,Expedita,red,614.76,1229.52
19053,3,Expedita,blue,594.27,1782.8
98554,4,Explicabo,blue,524.19,2096.77
98554,4,Explicabo,blue,524.19,2096.77
98554,1,Explicabo,black,451.89,451.89
98554,4,Explicabo,blue,524.19,2096.77
98554,1,Explicabo,black,451.89,451.89
98554,4,Deleniti,black,89.34,357.36
98554,4,Explicabo,blue,524.19,2096.77
98554,1,Explicabo,black,451.89,451.89
98554,4,Deleniti,black,89.34,357.36
98554,2,Fuga,black,34.56,69.12
22523,4,Explicabo,red,542.27,2169.07
55124,1,Expedita,green,563.53,563.53
55124,1,Expedita,green,563.53,563.53
55124,2,Fuga,blue,40.09,80.18
55124,1,Expedita,green,563.53,563.53
55124,2,Fuga,blue,40.09,80.18
55124,4,Expedita,black,512.3,2049.2
55124,1,Expedita,green,563.53,563.53
55124,2,Fuga,blue,40.09,80.18
55124,4,Expedita,black,512.3,2049.2
55124,3,Deleniti,blue,103.63,310.9
66119,3,Explicabo,pink,813.4,2440.21
66119,3,Explicabo,pink,813.4,2440.21
66119,3,Fuga,blue,40.09,120.27
66119,3,Explicabo,pink,813.4,2440.21
66119,3,Fuga,blue,40.09,120.27
66119,1,Deleniti,blue,103.63,103.63
14476,4,Deleniti,blue,103.63,414.54
14476,4,Deleniti,blue,103.63,414.54
14476,2,Explicabo,red,542.27,1084.54
36448,2,Fuga,green,38.02,76.03
36448,2,Fuga,green,38.02,76.03
36448,4,Deleniti,green,98.27,393.1
13587,1,Deleniti,pink,160.81,160.81
13587,1,Deleniti,pink,160.81,160.81
13587,4,Explicabo,red,542.27,2169.07
13587,1,Deleniti,pink,160.81,160.81
13587,4,Explicabo,red,542.27,2169.07
13587,2,Fuga,black,34.56,69.12
44623,1,Explicabo,black,451.89,451.89
44623,1,Explicabo,black,451.89,451.89
44623,4,Deleniti,red,107.21,428.83
44623,1,Explicabo,black,451.89,451.89
44623,4,Deleniti,red,107.21,428.83
44623,2,Expedita,red,614.76,1229.52
44623,1,Explicabo,black,451.89,451.89
44623,4,Deleniti,red,107.21,428.83
44623,2,Expedita,red,614.76,1229.52
44623,4,Expedita,blue,594.27,2377.07
44623,1,Explicabo,black,451.89,451.89
44623,4,Deleniti,red,107.21,428.83
44623,2,Expedita,red,614.76,1229.52
44623,4,Expedita,blue,594.27,2377.07
44623,3,Explicabo,black,451.89,1355.67
13089,2,Explicabo,pink,813.4,1626.8
13089,2,Explicabo,pink,813.4,1626.8
13089,1,Deleniti,green,98.27,98.27
13089,2,Explicabo,pink,813.4,1626.8
13089,1,Deleniti,green,98.27,98.27
13089,2,Deleniti,green,98.27,196.55
12623,1,Expedita,green,563.53,563.53
12623,1,Expedita,green,563.53,563.53
12623,2,Explicabo,black,451.89,903.78
12623,1,Expedita,green,563.53,563.53
12623,2,Explicabo,black,451.89,903.78
12623,3,Explicabo,red,542.27,1626.8
12623,1,Expedita,green,563.53,563.53
12623,2,Explicabo,black,451.89,903.78
12623,3,Explicabo,red,542.27,1626.8
12623,3,Expedita,pink,922.14,2766.42
12623,1,Expedita,green,563.53,563.53
12623,2,Explicabo,black,451.89,903.78
12623,3,Explicabo,red,542.27,1626.8
12623,3,Expedita,pink,922.14,2766.42
12623,3,Deleniti,blue,103.63,310.9
56242,4,Deleniti,black,89.34,357.36
56242,4,Deleniti,black,89.34,357.36
56242,4,Expedita,green,563.53,2254.12
56242,4,Deleniti,black,89.34,357.36
56242,4,Expedita,green,563.53,2254.12
56242,1,Deleniti,pink,160.81,160.81
56242,4,Deleniti,black,89.34,357.36
56242,4,Expedita,green,563.53,2254.12
56242,1,Deleniti,pink,160.81,160.81
56242,4,Fuga,pink,62.21,248.83
56242,4,Deleniti,black,89.34,357.36
56242,4,Expedita,green,563.53,2254.12
56242,1,Deleniti,pink,160.81,160.81
56242,4,Fuga,pink,62.21,248.83
56242,4,Explicabo,blue,524.19,2096.77
64846,2,Fuga,blue,40.09,80.18
64846,2,Fuga,blue,40.09,80.18
64846,2,Fuga,black,34.56,69.12
64846,2,Fuga,blue,40.09,80.18
64846,2,Fuga,black,34.56,69.12
64846,1,Fuga,black,34.56,34.56
20148,3,Expedita,green,563.53,1690.59
20148,3,Expedita,green,563.53,1690.59
20148,4,Expedita,pink,922.14,3688.56
04886,4,Explicabo,red,542.27,2169.07
04886,4,Explicabo,red,542.27,2169.07
04886,1,Expedita,red,614.76,614.76
04886,4,Explicabo,red,542.27,2169.07
04886,1,Expedita,red,614.76,614.76
04886,3,Explicabo,black,451.89,1355.67
04886,4,Explicabo,red,542.27,2169.07
04886,1,Expedita,red,614.76,614.76
04886,3,Explicabo,black,451.89,1355.67
04886,3,Explicabo,pink,813.4,2440.21
04886,4,Explicabo,red,542.27,2169.07
04886,1,Expedita,red,614.76,614.76
04886,3,Explicabo,black,451.89,1355.67
04886,3,Explicabo,pink,813.4,2440.21
04886,3,Expedita,green,563.53,1690.59
22303,3,Deleniti,blue,103.63,310.9
22303,3,Deleniti,blue,103.63,310.9
22303,3,Explicabo,red,542.27,1626.8
22303,3,Deleniti,blue,103.63,310.9
22303,3,Explicabo,red,542.27,1626.8
22303,3,Deleniti,red,107.21,321.62
22303,3,Deleniti,blue,103.63,310.9
22303,3,Explicabo,red,542.27,1626.8
22303,3,Deleniti,red,107.21,321.62
22303,3,Expedita,blue,594.27,1782.8
22303,3,Deleniti,blue,103.63,310.9
22303,3,Explicabo,red,542.27,1626.8
22303,3,Deleniti,red,107.21,321.62
22303,3,Expedita,blue,594.27,1782.8
22303,1,Expedita,green,563.53,563.53
49509,4,Deleniti,black,89.34,357.36
49509,4,Deleniti,black,89.34,357.36
49509,1,Expedita,pink,922.14,922.14
49509,4,Deleniti,black,89.34,357.36
49509,1,Expedita,pink,922.14,922.14
49509,1,Explicabo,red,542.27,542.27
61449,1,Deleniti,pink,160.81,160.81
61449,1,Deleniti,pink,160.81,160.81
61449,2,Fuga,green,38.02,76.03
82054,3,Fuga,red,41.47,124.42
82054,3,Fuga,red,41.47,124.42
82054,2,Fuga,blue,40.09,80.18
82054,3,Fuga,red,41.47,124.42
82054,2,Fuga,blue,40.09,80.18
82054,2,Deleniti,green,98.27,196.55
22087,3,Deleniti,pink,160.81,482.44
22087,3,Deleniti,pink,160.81,482.44
22087,2,Fuga,pink,62.21,124.42
22087,3,Deleniti,pink,160.81,482.44
22087,2,Fuga,pink,62.21,124.42
22087,1,Explicabo,blue,524.19,524.19
66763,3,Deleniti,pink,160.81,482.44
66763,3,Deleniti,pink,160.81,482.44
66763,2,Expedita,black,512.3,1024.6
47805,2,Fuga,red,41.47,82.94
47805,2,Fuga,red,41.47,82.94
47805,2,Expedita,blue,594.27,1188.54
47805,2,Fuga,red,41.47,82.94
47805,2,Expedita,blue,594.27,1188.54
47805,3,Expedita,red,614.76,1844.28
47805,2,Fuga,red,41.47,82.94
47805,2,Expedita,blue,594.27,1188.54
47805,3,Expedita,red,614.76,1844.28
47805,2,Deleniti,red,107.21,214.42
47805,2,Fuga,red,41.47,82.94
47805,2,Expedita,blue,594.27,1188.54
47805,3,Expedita,red,614.76,1844.28
47805,2,Deleniti,red,107.21,214.42
47805,1,Deleniti,green,98.27,98.27
17438,2,Fuga,blue,40.09,80.18
17438,2,Fuga,blue,40.09,80.18
17438,2,Expedita,green,563.53,1127.06
17438,2,Fuga,blue,40.09,80.18
17438,2,Expedita,green,563.53,1127.06
17438,4,Deleniti,green,98.27,393.1
21077,3,Explicabo,black,451.89,1355.67
35684,2,Fuga,pink,62.21,124.42
35684,2,Fuga,pink,62.21,124.42
35684,3,Deleniti,black,89.34,268.02
23554,1,Deleniti,pink,160.81,160.81
23554,1,Deleniti,pink,160.81,160.81
23554,3,Explicabo,red,542.27,1626.8
23554,1,Deleniti,pink,160.81,160.81
23554,3,Explicabo,red,542.27,1626.8
23554,2,Deleniti,black,89.34,178.68
23554,1,Deleniti,pink,160.81,160.81
23554,3,Explicabo,red,542.27,1626.8
23554,2,Deleniti,black,89.34,178.68
23554,1,Fuga,pink,62.21,62.21
95506,4,Expedita,blue,594.27,2377.07
95506,4,Expedita,blue,594.27,2377.07
95506,4,Expedita,green,563.53,2254.12
95506,4,Expedita,blue,594.27,2377.07
95506,4,Expedita,green,563.53,2254.12
95506,3,Expedita,pink,922.14,2766.42
95506,4,Expedita,blue,594.27,2377.07
95506,4,Expedita,green,563.53,2254.12
95506,3,Expedita,pink,922.14,2766.42
95506,4,Fuga,red,41.47,165.89
95506,4,Expedita,blue,594.27,2377.07
95506,4,Expedita,green,563.53,2254.12
95506,3,Expedita,pink,922.14,2766.42
95506,4,Fuga,red,41.47,165.89
95506,4,Fuga,blue,40.09,160.36
20359,2,Fuga,blue,40.09,80.18
74549,1,Expedita,pink,922.14,922.14
74549,1,Expedita,pink,922.14,922.14
74549,2,Fuga,blue,40.09,80.18
52134,1,Deleniti,black,89.34,89.34
52134,1,Deleniti,black,89.34,89.34
52134,3,Deleniti,blue,103.63,310.9
52134,1,Deleniti,black,89.34,89.34
52134,3,Deleniti,blue,103.63,310.9
52134,3,Explicabo,red,542.27,1626.8
52134,1,Deleniti,black,89.34,89.34
52134,3,Deleniti,blue,103.63,310.9
52134,3,Explicabo,red,542.27,1626.8
52134,2,Fuga,red,41.47,82.94
52396,3,Explicabo,green,497.08,1491.24
52396,3,Explicabo,green,497.08,1491.24
52396,3,Expedita,green,563.53,1690.59
52396,3,Explicabo,green,497.08,1491.24
52396,3,Expedita,green,563.53,1690.59
52396,4,Fuga,pink,62.21,248.83
06128,3,Explicabo,black,451.89,1355.67
06128,3,Explicabo,black,451.89,1355.67
06128,1,Fuga,black,34.56,34.56
06128,3,Explicabo,black,451.89,1355.67
06128,1,Fuga,black,34.56,34.56
06128,2,Explicabo,black,451.89,903.78
50171,1,Explicabo,black,451.89,451.89
22301,4,Expedita,black,512.3,2049.2
22301,4,Expedita,black,512.3,2049.2
22301,2,Explicabo,pink,813.4,1626.8
22301,4,Expedita,black,512.3,2049.2
22301,2,Explicabo,pink,813.4,1626.8
22301,2,Explicabo,green,497.08,994.16
64689,1,Explicabo,red,542.27,542.27
64689,1,Explicabo,red,542.27,542.27
64689,4,Fuga,red,41.47,165.89
64689,1,Explicabo,red,542.27,542.27
64689,4,Fuga,red,41.47,165.89
64689,2,Explicabo,red,542.27,1084.54
64689,1,Explicabo,red,542.27,542.27
64689,4,Fuga,red,41.47,165.89
64689,2,Explicabo,red,542.27,1084.54
64689,2,Expedita,red,614.76,1229.52
21465,1,Explicabo,pink,813.4,813.4
66117,1,Fuga,pink,62.21,62.21
66117,1,Fuga,pink,62.21,62.21
66117,1,Expedita,black,512.3,512.3
66117,1,Fuga,pink,62.21,62.21
66117,1,Expedita,black,512.3,512.3
66117,2,Deleniti,red,107.21,214.42
66117,1,Fuga,pink,62.21,62.21
66117,1,Expedita,black,512.3,512.3
66117,2,Deleniti,red,107.21,214.42
66117,2,Expedita,red,614.76,1229.52
66117,1,Fuga,pink,62.21,62.21
66117,1,Expedita,black,512.3,512.3
66117,2,Deleniti,red,107.21,214.42
66117,2,Expedita,red,614.76,1229.52
66117,2,Explicabo,black,451.89,903.78
36457,1,Fuga,green,38.02,38.02
36457,1,Fuga,green,38.02,38.02
36457,3,Explicabo,black,451.89,1355.67
36457,1,Fuga,green,38.02,38.02
36457,3,Explicabo,black,451.89,1355.67
36457,1,Expedita,red,614.76,614.76
36457,1,Fuga,green,38.02,38.02
36457,3,Explicabo,black,451.89,1355.67
36457,1,Expedita,red,614.76,614.76
36457,3,Deleniti,green,98.27,294.82
36457,1,Fuga,green,38.02,38.02
36457,3,Explicabo,black,451.89,1355.67
36457,1,Expedita,red,614.76,614.76
36457,3,Deleniti,green,98.27,294.82
36457,4,Deleniti,red,107.21,428.83
19246,4,Explicabo,blue,524.19,2096.77
48324,3,Fuga,red,41.47,124.42
48324,3,Fuga,red,41.47,124.42
48324,3,Explicabo,green,497.08,1491.24
48324,3,Fuga,red,41.47,124.42
48324,3,Explicabo,green,497.08,1491.24
48324,2,Expedita,blue,594.27,1188.54
48324,3,Fuga,red,41.47,124.42
48324,3,Explicabo,green,497.08,1491.24
48324,2,Expedita,blue,594.27,1188.54
48324,2,Fuga,blue,40.09,80.18
48324,3,Fuga,red,41.47,124.42
48324,3,Explicabo,green,497.08,1491.24
48324,2,Expedita,blue,594.27,1188.54
48324,2,Fuga,blue,40.09,80.18
48324,1,Deleniti,red,107.21,107.21
56821,3,Explicabo,pink,813.4,2440.21
56821,3,Explicabo,pink,813.4,2440.21
56821,4,Explicabo,pink,813.4,3253.61
56821,3,Explicabo,pink,813.4,2440.21
56821,4,Explicabo,pink,813.4,3253.61
56821,1,Fuga,red,41.47,41.47
56821,3,Explicabo,pink,813.4,2440.21
56821,4,Explicabo,pink,813.4,3253.61
56821,1,Fuga,red,41.47,41.47
56821,2,Expedita,black,512.3,1024.6
07774,2,Deleniti,green,98.27,196.55
07774,2,Deleniti,green,98.27,196.55
07774,4,Deleniti,green,98.27,393.1
07774,2,Deleniti,green,98.27,196.55
07774,4,Deleniti,green,98.27,393.1
07774,3,Expedita,pink,922.14,2766.42
07774,2,Deleniti,green,98.27,196.55
07774,4,Deleniti,green,98.27,393.1
07774,3,Expedita,pink,922.14,2766.42
